year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Replacements 2,2024-05-24,Anyone's Legend.Young,ALY,Mid,Ranchen,,,,,,,Ranchen
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Replacements 2,2024-05-24,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Replacements 2,2024-05-24,Anyone's Legend.Young,ALY,Support,DLX,梁俊坚,Liang Jun-Jian,China,China,,0,DLX
2024,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Placements,2024-01-27,Anyone's Legend.Young,ALY,Top,5K,陈国庆,Chen Guo-Qing,China,China,,1,5K
2024,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Placements,2024-01-27,Anyone's Legend.Young,ALY,Jungle,dbh,,,,,,,dbh
2024,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Placements,2024-01-27,Anyone's Legend.Young,ALY,Mid,Ranchen,,,,,,,Ranchen
2024,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Placements,2024-01-27,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2024,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Placements,2024-01-27,Anyone's Legend.Young,ALY,Support,think,姜振邦,Jiang Zhen-Bang,China,China,,1,think
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 2,2023-05-26,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 2,2023-05-26,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 2,2023-05-26,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 2,2023-05-26,Anyone's Legend.Young,ALY,Bot,Hungry,吴奇峰,Wu Qi-Feng,China,China,,1,Hungry
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 2,2023-05-26,Anyone's Legend.Young,ALY,Support,Kaixuan,苏宇凯,Su Yu-Kai,China,China,,1,Kaixuan
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 2,2023-05-26,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 1,2023-03-21,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 1,2023-03-21,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 1,2023-03-21,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 1,2023-03-21,Anyone's Legend.Young,ALY,Bot,Hungry,吴奇峰,Wu Qi-Feng,China,China,,1,Hungry
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 1,2023-03-21,Anyone's Legend.Young,ALY,Support,Kaixuan,苏宇凯,Su Yu-Kai,China,China,,1,Kaixuan
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Replacements 1,2023-03-21,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2023,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 1,2023-02-15,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 1,2023-02-15,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 1,2023-02-15,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 1,2023-02-15,Anyone's Legend.Young,ALY,Bot,Hungry,吴奇峰,Wu Qi-Feng,China,China,,1,Hungry
2023,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 1,2023-02-15,Anyone's Legend.Young,ALY,Support,Kaixuan,苏宇凯,Su Yu-Kai,China,China,,1,Kaixuan
2023,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 1,2023-02-15,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2023,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Placements,2023-02-04,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Placements,2023-02-04,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Placements,2023-02-04,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Placements,2023-02-04,Anyone's Legend.Young,ALY,Bot,Hungry,吴奇峰,Wu Qi-Feng,China,China,,1,Hungry
2023,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Placements,2023-02-04,Anyone's Legend.Young,ALY,Support,Kaixuan,苏宇凯,Su Yu-Kai,China,China,,1,Kaixuan
2023,Placements,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Placements,2023-02-04,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Bot,Hungry,吴奇峰,Wu Qi-Feng,China,China,,1,Hungry
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Support,Kaixuan,苏宇凯,Su Yu-Kai,China,China,,1,Kaixuan
2023,Split 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 2,2023-04-19,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Grand Finals,2023-07-20,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Grand Finals,2023-07-20,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Grand Finals,2023-07-20,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Grand Finals,2023-07-20,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Grand Finals,2023-07-20,Anyone's Legend.Young,ALY,Support,think,姜振邦,Jiang Zhen-Bang,China,China,,1,think
2023,,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Grand Finals,2023-07-20,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2023,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 3,2023-06-19,Anyone's Legend.Young,ALY,Top,Coten,申豪,Shen Hao,China,China,2001-01-18,0,Coten
2023,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 3,2023-06-19,Anyone's Legend.Young,ALY,Jungle,Relife,欧阳锦程,Ou-Yang Jin-Cheng,China,China,2003-08-06,0,Relife
2023,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 3,2023-06-19,Anyone's Legend.Young,ALY,Mid,Erha,施旭烨,Shi Xu-Ye,China,China,2003-09-28,0,Erha
2023,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 3,2023-06-19,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2023,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 3,2023-06-19,Anyone's Legend.Young,ALY,Support,think,姜振邦,Jiang Zhen-Bang,China,China,,1,think
2023,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2023 Split 3,2023-06-19,Anyone's Legend.Young,ALY,Coach,QingSi,贺维,He Wei,China,China,,0,Qingsi
2024,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 1,2024-02-21,Anyone's Legend.Young,ALY,Top,Lei,安详磊,An Xiang-Lei,China,China,,0,Lei (An Xiang-Lei)
2024,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 1,2024-02-21,Anyone's Legend.Young,ALY,Top,5K,陈国庆,Chen Guo-Qing,China,China,,1,5K
2024,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 1,2024-02-21,Anyone's Legend.Young,ALY,Jungle,dbh,,,,,,,dbh
2024,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 1,2024-02-21,Anyone's Legend.Young,ALY,Mid,Ranchen,,,,,,,Ranchen
2024,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 1,2024-02-21,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2024,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 1,2024-02-21,Anyone's Legend.Young,ALY,Support,think,姜振邦,Jiang Zhen-Bang,China,China,,1,think
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Grand Finals,2024-07-18,Anyone's Legend.Young,ALY,Top,lingyun,高远鹏,Gao Yuan-Peng,China,China,2005-07-13,0,lingyun
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Grand Finals,2024-07-18,Anyone's Legend.Young,ALY,Jungle,dbh,,,,,,,dbh
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Grand Finals,2024-07-18,Anyone's Legend.Young,ALY,Mid,Ranchen,,,,,,,Ranchen
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Grand Finals,2024-07-18,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Grand Finals,2024-07-18,Anyone's Legend.Young,ALY,Support,pjo,林依博,Lin Yi-Bo,China,China,,0,pjo
2024,,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Grand Finals,2024-07-18,Anyone's Legend.Young,ALY,Support,DLX,梁俊坚,Liang Jun-Jian,China,China,,0,DLX
2025,Split 2 Round 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 2,2025-05-29,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2025,Split 2 Round 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 2,2025-05-29,Anyone's Legend.Young,ALY,Jungle,Coward,朱恕伟,Zhu Shu-Wei,China,China,,0,Coward
2025,Split 2 Round 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 2,2025-05-29,Anyone's Legend.Young,ALY,Mid,lime (Zhang Xing-Che),,,,,,,lime (Zhang Xing-Che)
2025,Split 2 Round 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 2,2025-05-29,Anyone's Legend.Young,ALY,Bot,Hran,余浩然,Yu Hao-Ran,China,China,,0,Hran
2025,Split 2 Round 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 2,2025-05-29,Anyone's Legend.Young,ALY,Support,Dorian,陈思远,Chen Si-Yuan,China,China,,0,Dorian
2025,Split 2 Round 2,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 2,2025-05-29,Anyone's Legend.Young,ALY,Coach,XiaoLv,,,,,,,XiaoLv
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,"Jungle,Mid",Coward,朱恕伟,Zhu Shu-Wei,China,China,,0,Coward
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,"Mid,Jungle",lime (Zhang Xing-Che),,,,,,,lime (Zhang Xing-Che)
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,Bot,Hran,余浩然,Yu Hao-Ran,China,China,,0,Hran
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,Bot,JiaHao,李佳豪,Li Jia-Hao,China,China,,0,JiaHao (Li Jia-Hao)
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,Support,SzfyLan,刘浩强,Liu Hao-Qiang,China,China,,0,SzfyLan
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3,2025-08-02,Anyone's Legend.Young,ALY,Support,luxury,邱佳铨,Qiu Jia-Quan,China,China,,0,luxury
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Jungle,Coward,朱恕伟,Zhu Shu-Wei,China,China,,0,Coward
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Mid,Lime (Zhang Xing-Che),,,,,,,Lime (Zhang Xing-Che)
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Bot,JiaHao,李佳豪,Li Jia-Hao,China,China,,0,JiaHao (Li Jia-Hao)
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Bot,Hran,余浩然,Yu Hao-Ran,China,China,,0,Hran
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Support,Dorian,陈思远,Chen Si-Yuan,China,China,,0,Dorian
2025,Split 2 Round 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 2 Round 1,2025-04-22,Anyone's Legend.Young,ALY,Coach,XiaoLv,,,,,,,XiaoLv
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3 Cup,2025-09-07,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3 Cup,2025-09-07,Anyone's Legend.Young,ALY,Jungle,Coward,朱恕伟,Zhu Shu-Wei,China,China,,0,Coward
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3 Cup,2025-09-07,Anyone's Legend.Young,ALY,Mid,Lime (Zhang Xing-Che),,,,,,,Lime (Zhang Xing-Che)
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3 Cup,2025-09-07,Anyone's Legend.Young,ALY,Bot,JiaHao,李佳豪,Li Jia-Hao,China,China,,0,JiaHao (Li Jia-Hao)
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3 Cup,2025-09-07,Anyone's Legend.Young,ALY,Bot,Hran,余浩然,Yu Hao-Ran,China,China,,0,Hran
2025,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 3 Cup,2025-09-07,Anyone's Legend.Young,ALY,Support,luxury,邱佳铨,Qiu Jia-Quan,China,China,,0,luxury
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1 Cup,2025-04-03,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1 Cup,2025-04-03,Anyone's Legend.Young,ALY,Jungle,Coward,朱恕伟,Zhu Shu-Wei,China,China,,0,Coward
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1 Cup,2025-04-03,Anyone's Legend.Young,ALY,Mid,Lime (Zhang Xing-Che),,,,,,,Lime (Zhang Xing-Che)
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1 Cup,2025-04-03,Anyone's Legend.Young,ALY,Bot,Jiahao,,Chiyuan Jiang,China,EMEA,,1,JiaHao
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1 Cup,2025-04-03,Anyone's Legend.Young,ALY,Support,Dorian,陈思远,Chen Si-Yuan,China,China,,0,Dorian
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Jungle,Coward,朱恕伟,Zhu Shu-Wei,China,China,,0,Coward
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Mid,lime (Zhang Xing-Che),,,,,,,lime (Zhang Xing-Che)
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Bot,JiaHao,李佳豪,Li Jia-Hao,China,China,,0,JiaHao (Li Jia-Hao)
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Support,Dorian,陈思远,Chen Si-Yuan,China,China,,0,Dorian
2025,Split 1,LDL,LoL Development League,中国二队,二级/青训,LDL 2025 Split 1,2025-01-13,Anyone's Legend.Young,ALY,Coach,XiaoLv,,,,,,,XiaoLv
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Top,Yuanyue,黄宝源,Huang Bao-Yuan,China,China,,0,Yuanyue
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Top,lingyun,高远鹏,Gao Yuan-Peng,China,China,2005-07-13,0,lingyun
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Jungle,dbh,,,,,,,dbh
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Mid,Ranchen,,,,,,,Ranchen
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Bot,xiaohanbao,杨鼎锡,Yang Ding-Xi,China,China,,0,xiaohanbao
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Support,DLX,梁俊坚,Liang Jun-Jian,China,China,,0,DLX
2024,Split 3,LDL,LoL Development League,中国二队,二级/青训,LDL 2024 Split 3,2024-06-19,Anyone's Legend.Young,ALY,Support,pjo,林依博,Lin Yi-Bo,China,China,,0,pjo
