year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Astralis,,Coach,Jandro,,Alejandro Fernández-Valdés Pedrosa,Spain,EMEA,,0,Jandro
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Top,Vizicsacsi,,Tamás Kiss,Hungary,EMEA,1993-06-14,0,Vizicsacsi
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Jungle,Xerxe,,Andrei Dragomir,Romania,EMEA,1999-11-05,0,Xerxe
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Mid,Dajor,,Oliver Ryppa,Germany,EMEA,2003-04-18,0,Dajor
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Bot,Kobbe,,Kasper Kobberup,Denmark,EMEA,1996-09-21,0,Kobbe
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Support,JeongHoon,,,,,,,JeongHoon
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Coach,AoD,,Alin-Ciprian Baltat,Romania,EMEA,1993-01-26,0,AoD
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Astralis,,Coach,Hansen,,Bjørn-Vegar Hansen,Norway,EMEA,1995-12-29,0,Hansen
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Top,WhiteKnight,,Matti&amp;nbsp;Antero Sormunen,Finland,EMEA,1996-02-16,0,WhiteKnight
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Jungle,Zanzarah,Николай Акатов,Nikolay Akatov,Russia,EMEA,1996-08-27,0,Zanzarah
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Mid,Dajor,,Oliver Ryppa,Germany,EMEA,2003-04-18,0,Dajor
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Bot,Kobbe,,Kasper Kobberup,Denmark,EMEA,1996-09-21,0,Kobbe
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Support,promisq,,Hampus&amp;nbsp;Mikael Abrahamsson,Sweden,EMEA,1994-03-04,1,promisq
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Coach,AoD,,Alin-Ciprian Baltat,Romania,EMEA,1993-01-26,0,AoD
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Astralis,,Coach,Hansen,,Bjørn-Vegar Hansen,Norway,EMEA,1995-12-29,0,Hansen
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Top,Finn,,Finn Wiestål,Sweden,EMEA,1999-06-03,0,Finn
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Jungle,Markoon,,Mark van Woensel,Netherlands,EMEA,2002-06-28,0,Markoon
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Mid,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Support,Advienne,,Henk Reijenga,Netherlands,EMEA,1997-05-11,0,Advienne
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Coach,YoungBuck,,Joey Steltenpool,Netherlands,EMEA,1991-07-28,0,YoungBuck
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring,2022-01-14,Excel Esports,,Coach,Nelson,孙翊维,Sng Yi Wei,Singapore,Asia Pacific,1993-09-17,0,Nelson
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Top,Finn,,Finn Wiestål,Sweden,EMEA,1999-06-03,0,Finn
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Jungle,Markoon,,Mark van Woensel,Netherlands,EMEA,2002-06-28,0,Markoon
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Mid,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Coach,YoungBuck,,Joey Steltenpool,Netherlands,EMEA,1991-07-28,0,YoungBuck
2022,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Spring Playoffs,2022-03-25,Excel Esports,,Coach,Nelson,孙翊维,Sng Yi Wei,Singapore,Asia Pacific,1993-09-17,0,Nelson
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Top,Finn,,Finn Wiestål,Sweden,EMEA,1999-06-03,0,Finn
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Jungle,Markoon,,Mark van Woensel,Netherlands,EMEA,2002-06-28,0,Markoon
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Mid,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Coach,YoungBuck,,Joey Steltenpool,Netherlands,EMEA,1991-07-28,0,YoungBuck
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer,2022-06-17,Excel Esports,,Coach,Nelson,孙翊维,Sng Yi Wei,Singapore,Asia Pacific,1993-09-17,0,Nelson
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Top,Finn,,Finn Wiestål,Sweden,EMEA,1999-06-03,0,Finn
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Jungle,Markoon,,Mark van Woensel,Netherlands,EMEA,2002-06-28,0,Markoon
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Mid,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Coach,YoungBuck,,Joey Steltenpool,Netherlands,EMEA,1991-07-28,0,YoungBuck
2022,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2022 Summer Playoffs,2022-08-26,Excel Esports,,Coach,Nelson,孙翊维,Sng Yi Wei,Singapore,Asia Pacific,1993-09-17,0,Nelson
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Top,Odoamne,,Andrei Pascu,Romania,EMEA,1995-01-18,0,Odoamne
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Jungle,Peach,이민규,Lee Min-gyu,South Korea,Korea,2000-03-28,0,Peach
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Support,LIMIT,,Dino Tot,Croatia,EMEA,1997-12-27,0,LIMIT (Dino Tot)
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Coach,Hidon,,Jonas Vraa,Denmark,EMEA,2000-10-29,0,Hidon
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Groups,2023-07-15,Excel Esports,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Top,Odoamne,,Andrei Pascu,Romania,EMEA,1995-01-18,0,Odoamne
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Jungle,Peach,이민규,Lee Min-gyu,South Korea,Korea,2000-03-28,0,Peach
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Support,LIMIT,,Dino Tot,Croatia,EMEA,1997-12-27,0,LIMIT (Dino Tot)
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Coach,Hidon,,Jonas Vraa,Denmark,EMEA,2000-10-29,0,Hidon
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Playoffs,2023-07-24,Excel Esports,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Top,Odoamne,,Andrei Pascu,Romania,EMEA,1995-01-18,0,Odoamne
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Jungle,Peach,이민규,Lee Min-gyu,South Korea,Korea,2000-03-28,0,Peach
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Support,LIMIT,,Dino Tot,Croatia,EMEA,1997-12-27,0,LIMIT (Dino Tot)
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Coach,Hidon,,Jonas Vraa,Denmark,EMEA,2000-10-29,0,Hidon
2023,Finals,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Season Finals,2023-08-19,Excel Esports,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Top,Odoamne,,Andrei Pascu,Romania,EMEA,1995-01-18,0,Odoamne
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Jungle,Peach,이민규,Lee Min-gyu,South Korea,Korea,2000-03-28,0,Peach
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Support,LIMIT,,Dino Tot,Croatia,EMEA,1997-12-27,0,LIMIT (Dino Tot)
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Coach,Hidon,,Jonas Vraa,Denmark,EMEA,2000-10-29,0,Hidon
2023,Summer,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Summer Season,2023-06-17,Excel Esports,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Top,Odoamne,,Andrei Pascu,Romania,EMEA,1995-01-18,0,Odoamne
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Jungle,Xerxe,,Andrei Dragomir,Romania,EMEA,1999-11-05,0,Xerxe
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Mid,Vetheo,,Vincent Berrié,France,EMEA,2002-07-26,0,Vetheo
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Support,LIMIT,,Dino Tot,Croatia,EMEA,1997-12-27,0,LIMIT (Dino Tot)
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Coach,Hidon,,Jonas Vraa,Denmark,EMEA,2000-10-29,0,Hidon
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Coach,Cardonetti,,Luis Cardona Recio,Spain,EMEA,,0,Cardonetti
2023,Spring,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Spring Season,2023-03-11,Excel Esports,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Top,Odoamne,,Andrei Pascu,Romania,EMEA,1995-01-18,0,Odoamne
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Jungle,Xerxe,,Andrei Dragomir,Romania,EMEA,1999-11-05,0,Xerxe
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Mid,Vetheo,,Vincent Berrié,France,EMEA,2002-07-26,0,Vetheo
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Bot,Patrik,,Patrik Jírů,Czech Republic,EMEA,2000-04-07,0,Patrik
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Support,Targamas,,Raphaël Crabbé,Belgium,EMEA,2000-06-30,0,Targamas
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Coach,YoungBuck,,Joey Steltenpool,Netherlands,EMEA,1991-07-28,0,YoungBuck
2023,Winter,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2023 Winter Season,2023-01-21,Excel Esports,,Coach,Nelson,孙翊维,Sng Yi Wei,Singapore,Asia Pacific,1993-09-17,0,Nelson
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Top,Empyros,Παναγιώτης Ταντής,Panagiotis Tantis,Greece,EMEA,2004-04-01,0,Empyros
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Mid,Vladi,Βλαδίμηρος Κουρτίδης,Vladimiros Kourtidis,Greece,EMEA,2005-08-12,0,Vladi
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Bot,Upset,,Elias Lipp,Germany,EMEA,1999-12-16,0,Upset
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Support,Lospa,박준형,Park Joon-hyeong,South Korea,Korea,2002-09-30,0,Lospa
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Coach,GrabbZ,,Fabian Lohmann,Germany,EMEA,1995-01-14,0,GrabbZ
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus,2026-01-17,Fnatic,,Coach,Gaax,,Pablo Vegas Pérez,Spain,EMEA,2001-04-22,0,Gaax
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus Playoffs,2026-02-16,Fnatic,,Top,Empyros,Παναγιώτης Ταντής,Panagiotis Tantis,Greece,EMEA,2004-04-01,0,Empyros
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus Playoffs,2026-02-16,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus Playoffs,2026-02-16,Fnatic,,Mid,Vladi,Βλαδίμηρος Κουρτίδης,Vladimiros Kourtidis,Greece,EMEA,2005-08-12,0,Vladi
2026,Versus,LEC,LoL EMEA Championship,欧洲,一级联赛,LEC 2026 Versus Playoffs,2026-02-16,Fnatic,,Bot,Upset,,Elias Lipp,Germany,EMEA,1999-12-16,0,Upset
